sample_id,volume_cm3,surface_area_cm2,bbox_x_mm,bbox_y_mm,bbox_z_mm,triangle_count,overhang_ratio,max_overhang_angle,min_wall_thickness_mm,avg_wall_thickness_mm,complexity_index,aspect_ratio,is_watertight,shell_count,com_offset_ratio,flat_base_area_mm2,intended_use,surface_finish,needs_flexibility,strength_required,budget_priority,outdoor_use,technology,material,layer_height_mm,infill_density_pct,print_speed_mm_s,wall_line_count,cooling_fan_speed_pct,support_density_pct,filament_used_g,estimated_print_time_s,total_layers,source
6a09f7c6,39.2173,104.1894,42.81,49.58,43.46,12446,0.7754,62.92,5.695,17.196,2.6567,1.1581,False,2,0.3008,454.9021,functional,standard,False,high,speed,True,FDM,PETG,0.1743,74.6152,68.1524,3,70.2525,20.0834,253.55,669667.2,249,synthetic
edd8282a,36.3344,91.8727,45.65,63.33,37.62,45213,0.2413,17.49,2.217,8.508,2.5285,1.6834,False,1,0.2245,722.6254,prototype,fine,False,medium,cost,False,FDM,PLA,0.0991,20.748,36.4789,2,98.735,6.8666,103.47,510550.9,379,synthetic
7638db53,1.8595,17.1158,30.57,27.52,19.67,1588,0.7492,73.03,2.458,4.568,9.2047,1.5541,True,1,0.2,316.1648,decorative,fine,False,medium,cost,True,SLA,Resin-Standard,0.083,100.0,0.0,0,0.0,25.2505,2.05,3846.8,236,synthetic
9f175b13,0.5395,7.6519,20.37,15.12,15.41,2224,0.1404,13.23,1.394,2.695,14.1838,1.3472,True,1,0.2524,47.311,prototype,fine,False,low,cost,False,SLA,Resin-Standard,0.0706,100.0,0.0,0,0.0,6.1722,0.59,3283.1,218,synthetic
c3314f94,3.7202,28.7114,24.39,39.97,27.03,12780,0.5894,45.19,0.841,2.829,7.7177,1.6388,True,1,0.278,146.2359,functional,standard,False,high,speed,False,SLA,Resin-Engineering,0.0882,100.0,0.0,0,0.0,22.4471,4.28,5146.9,306,synthetic
4d7ab515,3.0764,14.6155,16.93,17.7,36.18,2324,0.0693,5.16,2.673,9.999,4.7508,2.137,True,3,0.1987,30.0151,prototype,standard,True,low,cost,False,FDM,TPU,0.2572,23.3545,26.3304,4,60.0148,6.4733,18.29,125044.7,140,synthetic
73490113,11.1805,32.3167,45.99,31.8,33.59,13809,0.3318,26.05,7.251,17.118,2.8905,1.4462,True,1,0.131,480.1305,prototype,fine,False,medium,speed,False,FDM,PETG,0.1501,15.8252,52.5177,3,53.1956,15.0498,71.83,246187.8,223,synthetic
997248dd,16.3421,36.5804,53.49,39.51,48.3,9627,0.4021,35.24,7.855,28.867,2.2384,1.3538,True,1,0.2006,438.7577,functional,fine,False,medium,speed,False,FDM,PETG,0.1661,40.5439,43.8686,3,73.1219,23.9158,140.0,574434.6,290,synthetic
d9fa5362,6.5681,46.6911,32.68,36.21,24.24,12701,0.5998,51.84,2.638,8.886,7.1087,1.4938,True,1,0.339,69.8,functional,fine,False,low,speed,True,SLA,Resin-Standard,0.0695,100.0,0.0,0,0.0,16.2029,7.22,5202.6,348,synthetic
b79a8548,19.6139,78.8858,47.39,39.19,44.65,4331,0.4075,33.14,5.635,10.945,4.0219,1.2092,True,4,0.1168,116.786,prototype,standard,False,medium,speed,False,FDM,PETG,0.2895,23.3301,61.191,2,82.049,19.3463,113.72,334521.1,154,synthetic
a817be20,6.4196,23.0112,25.44,31.34,27.14,10424,0.7563,73.25,0.908,2.756,3.5845,1.2319,True,1,0.1025,269.9125,functional,rough,False,high,speed,True,FDM,PETG,0.3043,62.6699,106.9158,4,60.16,22.2051,11.63,19581.2,89,synthetic
21231f8a,400.3033,790.7517,107.41,105.41,65.08,338137,0.6205,57.5,1.667,3.424,1.9754,1.6504,True,1,0.183,3818.5591,functional,standard,False,medium,quality,False,FDM,PETG,0.1365,39.7466,66.5902,3,58.5723,19.9416,485.3,1311822.4,476,synthetic
2ff63f18,1542.8342,1384.7332,191.37,126.43,185.38,433255,0.6822,52.02,19.255,27.425,0.8975,1.5136,True,1,0.2363,5467.9922,functional,rough,False,low,quality,False,FDM,PLA,0.242,23.3674,100.893,2,106.7888,14.2851,5021.99,8959579.7,766,synthetic
b706b006,11.1693,36.2899,33.91,30.69,63.79,16894,0.7567,69.59,2.965,5.867,3.2491,2.0785,True,1,0.1823,269.8804,prototype,standard,False,low,speed,False,FDM,PLA,0.1957,23.7925,61.3182,2,89.6083,17.6531,28.71,84272.1,325,synthetic
220e0338,1182.5198,625.8503,207.83,166.17,240.48,175928,0.0993,7.67,2.663,4.047,0.5293,1.4472,True,1,0.3311,5120.453,prototype,fine,False,high,quality,False,FDM,PETG,0.1345,16.8743,45.1004,3,67.3196,2.0654,499.06,1991797.8,1787,synthetic
ff9a4a99,1600.6752,1463.8212,160.92,203.65,235.18,436969,0.7938,76.72,9.768,14.934,0.9145,1.4615,True,1,0.2508,2707.6751,decorative,standard,False,high,cost,False,FDM,PLA,0.1822,20.3348,59.1366,3,99.5538,19.835,2993.26,9110874.7,1290,synthetic
bb932c79,475.4395,327.6111,131.75,105.6,99.94,102588,0.2082,16.6,6.963,9.945,0.6891,1.3183,True,5,0.2016,1368.3107,decorative,fine,False,high,cost,True,FDM,PETG,0.1142,81.5875,49.2557,4,57.7369,5.7871,758.62,2772300.9,875,synthetic
b7e6b9ab,13.4666,75.2062,51.92,35.92,39.72,19097,0.1094,8.96,5.881,23.315,5.5846,1.4454,True,1,0.3266,733.4784,functional,fine,False,high,quality,False,SLA,Resin-Engineering,0.0818,100.0,0.0,0,0.0,4.5277,15.49,7847.3,485,synthetic
872dc8de,7.8448,21.1983,39.05,35.77,21.14,9594,0.779,66.52,1.643,6.224,2.7022,1.8472,True,2,0.2545,258.8663,functional,standard,False,medium,quality,True,FDM,PETG,0.1636,45.162,56.7944,5,67.5027,20.298,19.91,63087.9,129,synthetic
2ca20f0b,553.1549,832.4857,140.39,104.64,118.03,149569,0.501,48.61,3.939,6.591,1.505,1.3416,True,4,0.2299,1319.4986,prototype,fine,False,high,speed,True,FDM,PETG,0.1576,74.5457,40.516,4,49.6861,15.6887,1063.42,4724444.5,748,synthetic
ffd5b5d4,2.0477,18.1151,15.9,17.69,20.73,6945,0.4472,43.22,2.857,10.625,8.8464,1.3038,True,1,0.0782,85.4544,prototype,standard,False,medium,quality,False,SLA,Resin-Standard,0.087,100.0,0.0,0,0.0,15.915,2.25,3974.6,238,synthetic
c2bde2a0,92.05,289.6287,90.18,92.78,49.21,90656,0.4996,41.41,2.411,6.545,3.1464,1.8854,True,1,0.0533,1313.7089,prototype,standard,False,low,speed,False,FDM,PLA,0.2303,21.4315,72.3759,3,89.1984,9.9808,252.18,627176.9,213,synthetic
5ce9c764,5.9818,25.3737,23.76,26.41,20.17,4691,0.2947,26.58,2.946,8.35,4.2418,1.3094,True,1,0.2408,210.5344,functional,standard,False,high,speed,False,FDM,ABS,0.2245,60.061,64.1605,3,4.2649,15.6381,24.65,69154.8,89,synthetic
e3c9781e,1194.8335,1244.3004,100.56,171.22,132.34,304413,0.2192,19.81,9.865,21.823,1.0414,1.7027,True,2,0.0786,6857.6636,functional,standard,False,low,cost,True,FDM,PETG,0.1932,19.5584,59.0888,4,71.2959,13.9771,3656.36,11138218.5,684,synthetic
5c2637c3,464.9301,719.8049,112.19,161.97,138.14,45310,0.1884,15.86,5.718,16.194,1.5482,1.4437,True,1,0.1641,7116.741,prototype,fine,False,low,quality,False,FDM,PLA,0.1125,21.2726,32.9164,2,103.3828,1.5949,1531.26,8373519.0,1227,synthetic
3e174683,6.981,23.4487,25.99,33.78,43.51,5561,0.0736,5.74,0.876,1.865,3.3589,1.6741,True,1,0.2634,208.9174,decorative,fine,False,high,cost,False,SLA,Resin-Standard,0.0648,100.0,0.0,0,0.0,10.3937,7.68,9716.1,671,synthetic
5be22750,110.3712,320.319,74.19,48.61,55.8,47513,0.2295,20.94,12.646,32.206,2.9022,1.5262,True,2,0.0169,821.0134,functional,fine,False,high,cost,False,FDM,ABS,0.1159,54.3458,44.5221,3,13.6426,11.9633,1116.55,4514144.7,481,synthetic
814b9018,134.3963,221.8919,74.8,52.08,68.83,83389,0.0062,0.61,18.165,64.8,1.651,1.4363,False,3,0.1925,348.4877,functional,standard,False,high,speed,False,FDM,ABS,0.2059,73.4417,69.9991,3,22.9955,0.0,1567.23,4030070.8,334,synthetic
10fa6098,13.882,46.376,24.69,25.15,45.95,17393,0.2043,17.31,6.253,15.235,3.3407,1.8611,True,1,0.0224,54.3169,prototype,standard,True,medium,cost,False,FDM,TPU,0.1906,23.3745,37.383,2,67.5682,16.6812,88.24,424875.3,241,synthetic
707084bf,3.861,11.8344,24.16,30.79,23.53,1413,0.2886,21.49,2.846,6.959,3.0651,1.3085,True,1,0.0306,138.6364,decorative,standard,False,low,cost,False,FDM,PLA,0.2194,18.6422,68.071,3,90.169,14.1997,10.84,28655.9,107,synthetic
d4441deb,21.598,35.6407,47.2,45.29,44.17,10466,0.6314,60.64,7.501,10.306,1.6502,1.0686,True,1,0.2311,772.1296,prototype,fine,True,low,speed,False,FDM,TPU,0.1421,16.1661,34.573,3,57.6044,19.362,47.4,246793.8,310,synthetic
8736e0fd,1.0801,4.9685,15.63,10.97,13.4,1761,0.6344,59.1,1.125,2.233,4.6,1.4248,True,1,0.0008,58.729,decorative,rough,False,medium,cost,False,FDM,PLA,0.3061,16.7415,80.5539,2,103.9339,16.2505,1.53,3424.8,43,synthetic
4d17169b,244.5014,353.7359,112.77,132.43,80.69,157751,0.0627,4.7,17.16,66.948,1.4468,1.6412,True,2,0.0469,3233.3669,functional,fine,False,high,quality,False,FDM,ABS,0.1013,74.754,48.7819,3,13.4017,1.6116,2595.98,9578883.9,796,synthetic
22d5a96a,67.9393,137.8153,45.77,63.54,56.0,57045,0.0814,7.78,1.902,4.018,2.0285,1.3882,True,1,0.3019,209.0936,decorative,standard,False,medium,quality,False,FDM,PLA,0.1863,16.812,59.2195,2,90.3734,8.3822,78.58,238841.7,300,synthetic
496b4c0c,8.6181,43.1716,18.95,22.92,36.79,19576,0.5034,38.07,2.217,3.175,5.0094,1.9414,True,1,0.3064,58.1993,prototype,standard,True,low,quality,True,FDM,TPU,0.1777,22.2583,30.5038,4,71.6062,24.6587,18.21,107456.6,207,synthetic
87e09786,0.8382,5.6303,9.92,13.74,17.5,2435,0.2068,19.96,2.962,8.124,6.7173,1.7641,True,2,0.3309,49.0357,prototype,standard,False,medium,speed,False,SLA,Resin-Standard,0.1222,100.0,0.0,0,0.0,13.2966,0.92,2891.5,143,synthetic
424419b7,78.0176,158.0408,47.66,44.47,81.93,24859,0.4982,36.72,6.775,17.612,2.0257,1.8424,True,1,0.2013,579.949,prototype,standard,True,medium,quality,True,FDM,TPU,0.1926,20.4004,37.3637,3,65.2709,14.2437,350.27,1687448.2,425,synthetic
5ab2bf6e,1.0515,8.4922,11.5,11.4,18.96,2410,0.7762,62.59,0.884,2.944,8.076,1.6632,True,1,0.0623,26.9575,functional,standard,False,medium,cost,False,SLA,Resin-Engineering,0.0913,100.0,0.0,0,0.0,16.8759,1.21,3545.9,207,synthetic
395fdbcc,45.5042,182.9819,80.06,82.12,53.01,79791,0.2156,15.54,2.37,9.463,4.0212,1.5491,True,1,0.0148,1780.8823,decorative,standard,False,medium,speed,False,FDM,PLA,0.2646,16.6547,82.6169,2,99.3509,6.7001,221.29,482134.4,200,synthetic
dd5aea85,0.5852,8.8535,15.91,17.75,9.85,2212,0.4855,40.22,0.421,1.521,15.1287,1.802,True,1,0.1452,93.8769,prototype,standard,False,low,cost,True,SLA,Resin-Engineering,0.0788,100.0,0.0,0,0.0,17.2344,0.67,1985.0,125,synthetic
609b96cc,1.1505,13.2087,12.38,17.78,10.61,1864,0.5591,41.84,1.506,5.299,11.4804,1.6758,True,3,0.0173,15.8195,functional,standard,False,low,speed,False,SLA,Resin-Standard,0.0879,100.0,0.0,0,0.0,16.3583,1.27,2014.8,120,synthetic
01037b7e,369.245,272.7729,104.6,90.21,99.28,76566,0.193,18.1,16.263,20.715,0.7387,1.1595,False,1,0.1064,718.0422,prototype,standard,False,high,quality,False,FDM,PETG,0.1524,18.4891,56.4882,1,71.0309,2.6285,778.3,2480071.8,651,synthetic
965aac72,4.0097,16.1843,18.91,22.69,18.71,5728,0.6674,54.75,2.409,9.003,4.0363,1.2127,True,1,0.1199,92.8801,decorative,fine,False,medium,cost,False,SLA,Resin-Standard,0.0775,100.0,0.0,0,0.0,20.7764,4.41,3795.8,241,synthetic
daf9eed7,1631.9455,1083.7959,266.56,223.15,130.4,332297,0.1051,8.16,16.444,57.06,0.6641,2.0442,False,2,0.1806,19055.2764,decorative,standard,False,medium,quality,True,FDM,PETG,0.1747,14.8369,55.5078,4,68.9469,4.5751,8069.11,26166411.4,746,synthetic
19b58c11,1678.8535,1813.6452,191.15,192.38,373.65,579638,0.6759,62.92,19.899,37.607,1.0803,1.9547,False,2,0.0156,4162.8817,functional,standard,False,high,cost,False,FDM,ABS,0.2294,61.6707,58.0699,4,9.1893,12.8565,7847.14,24323882.1,1628,synthetic
8b5d0e84,486.8791,569.7172,135.36,104.67,101.96,173559,0.0251,2.04,14.366,39.218,1.1701,1.3276,True,1,0.2604,4855.0805,decorative,fine,False,medium,speed,False,FDM,PLA,0.1467,16.3961,43.7538,2,103.8175,0.0,2839.84,11682917.8,695,synthetic
5f53d598,395.7536,756.3675,113.44,131.77,142.09,230319,0.6069,58.23,8.169,16.254,1.9112,1.2526,True,1,0.0638,1616.9063,prototype,standard,False,low,speed,False,FDM,PLA,0.2089,24.2957,68.4991,3,100.5606,15.5158,1607.91,4225233.2,680,synthetic
d1342987,873.1167,1085.789,191.95,213.35,126.48,411503,0.7182,60.65,12.402,44.612,1.2436,1.6868,True,1,0.3283,5255.5209,prototype,fine,False,high,quality,True,FDM,PETG,0.089,70.0076,30.8557,4,82.6008,16.7404,6695.18,39057044.8,1421,synthetic
2a1c7069,256.3343,179.4927,75.62,87.21,75.7,30706,0.055,5.37,12.178,18.256,0.7002,1.1533,True,1,0.1264,449.8902,decorative,standard,False,medium,speed,True,FDM,PETG,0.2073,14.6525,81.8048,4,50.6078,6.6864,449.55,989163.6,365,synthetic
a66ac2ba,2.5403,20.2803,22.0,22.22,11.61,6607,0.5924,54.86,0.907,2.044,7.9835,1.9139,True,1,0.0796,38.3088,prototype,standard,False,high,cost,False,SLA,Resin-Standard,0.1048,100.0,0.0,1,0.0,21.6069,2.79,2032.8,110,synthetic
4a657c35,228.2367,521.9945,82.39,67.97,84.9,211309,0.5031,45.54,5.592,21.2,2.2871,1.2491,True,1,0.1957,956.9131,functional,standard,False,high,quality,False,FDM,ABS,0.1563,78.2127,49.4398,3,10.655,17.8417,1280.85,4663303.4,543,synthetic
f72d18ba,751.0322,857.6062,151.19,195.78,226.19,367769,0.407,35.74,12.276,26.967,1.1419,1.4961,True,1,0.0973,6935.9975,decorative,rough,False,high,quality,False,FDM,PLA,0.2213,17.3531,94.9048,1,93.7239,14.1449,2980.88,5653649.4,1022,synthetic
3c1dcf39,93.0144,86.43,76.72,105.47,86.77,41403,0.4153,29.96,0.868,1.139,0.9292,1.3747,True,1,0.2496,1422.2925,functional,standard,False,medium,speed,False,FDM,PETG,0.2839,39.6831,58.9516,3,78.9079,14.1559,45.32,138366.4,305,synthetic
52e63203,1323.8714,1028.0319,146.7,136.55,121.44,418303,0.6094,52.38,9.256,29.705,0.7765,1.208,True,1,0.0787,4646.1176,decorative,standard,False,medium,speed,False,FDM,PLA,0.2505,15.5849,63.5035,2,96.041,16.5617,3965.76,11240912.0,484,synthetic
43f9f197,1.605,10.3627,17.02,16.76,26.59,4033,0.2416,22.11,0.331,1.003,6.4567,1.5865,True,1,0.0414,109.5129,functional,standard,False,high,quality,False,SLA,Resin-Engineering,0.0812,100.0,0.0,0,0.0,18.0837,1.85,5271.2,327,synthetic
159af532,89.1037,140.7841,75.62,87.31,68.66,17273,0.5478,49.21,4.297,13.118,1.58,1.2716,True,1,0.1485,570.6178,prototype,standard,False,medium,cost,False,FDM,PLA,0.1926,15.5407,54.822,4,94.9651,16.5223,241.02,791365.0,356,synthetic
cde6c507,170.8589,451.8904,92.14,66.53,56.86,170444,0.6451,55.92,19.022,52.547,2.6448,1.6205,True,1,0.2498,875.8505,prototype,standard,False,medium,speed,False,FDM,PETG,0.2099,17.3521,73.2364,3,60.4645,13.5197,3042.03,7476691.8,270,synthetic
6b642b2f,1.0039,10.4744,9.69,16.86,11.98,1455,0.6474,48.22,2.588,8.967,10.4338,1.7399,True,3,0.0177,45.1066,prototype,standard,False,medium,quality,False,SLA,Resin-Standard,0.09,100.0,0.0,0,0.0,22.3878,1.1,2261.0,133,synthetic
202e8816,486.3312,382.2505,115.83,111.45,194.15,120525,0.2834,23.14,12.733,17.317,0.786,1.742,True,1,0.2329,3167.4984,prototype,standard,False,medium,quality,False,FDM,PETG,0.1916,22.8551,56.8383,3,67.6599,12.067,939.48,2975224.0,1013,synthetic
5e9db4b1,984.5623,775.1442,134.63,109.43,169.51,381573,0.1145,10.16,1.305,3.833,0.7873,1.549,True,2,0.2277,1139.7243,prototype,rough,False,high,quality,False,FDM,PLA,0.2658,17.3419,87.9385,3,98.4758,0.4439,516.62,1057469.4,637,synthetic
a060092d,29.5977,53.7726,55.09,57.3,40.79,25690,0.0604,5.54,6.062,22.889,1.8168,1.4048,True,1,0.0345,513.9234,prototype,standard,False,low,speed,False,FDM,PLA,0.2573,18.3547,54.8253,2,101.3578,2.479,157.33,516554.7,158,synthetic
db2dc0f9,99.9971,150.9501,80.55,85.83,80.94,69692,0.6658,53.14,4.179,14.643,1.5095,1.0655,True,1,0.1729,827.8363,prototype,standard,False,low,quality,False,FDM,PLA,0.1639,20.011,53.266,3,89.0146,17.709,291.45,984900.6,493,synthetic
2cefa2cf,1407.9452,1597.8607,189.31,155.26,305.58,572029,0.6639,55.5,12.345,15.092,1.1349,1.9682,True,1,0.0289,2004.9627,decorative,standard,False,low,cost,True,FDM,PLA,0.1913,15.6596,66.249,4,91.1008,15.7862,3181.62,8644544.8,1597,synthetic
643900cf,200.839,398.5197,64.8,62.52,99.43,36402,0.7284,68.39,8.193,12.04,1.9843,1.5904,True,1,0.1963,1167.8359,functional,fine,False,high,cost,False,FDM,ABS,0.104,79.3571,41.4375,3,4.1999,13.6949,615.04,2671662.9,956,synthetic
f20e561a,0.5686,3.0671,10.42,13.89,9.66,377,0.7947,68.36,1.965,6.79,5.3945,1.4379,True,1,0.1266,27.9249,decorative,fine,False,high,speed,False,SLA,Resin-Standard,0.0733,100.0,0.0,0,0.0,16.9129,0.63,2008.2,131,synthetic
2a15134f,5.2367,34.4446,23.3,22.44,20.33,7098,0.7762,56.45,2.691,4.572,6.5776,1.1461,True,1,0.1755,148.7288,functional,standard,False,low,cost,False,SLA,Resin-Standard,0.0751,100.0,0.0,0,0.0,16.8663,5.76,4187.7,270,synthetic
7e2a35d0,171.254,312.7616,112.9,99.34,90.39,30120,0.5258,49.08,1.896,5.407,1.8263,1.249,False,1,0.1238,1433.1305,prototype,standard,False,high,quality,False,FDM,PETG,0.2049,21.2009,55.5233,3,53.8898,13.8635,247.05,800898.0,441,synthetic
0844a73e,730.6237,888.192,216.51,239.07,136.5,57352,0.0135,1.1,18.197,70.576,1.2157,1.7514,True,1,0.158,3650.5371,decorative,fine,False,medium,quality,False,FDM,PLA,0.1089,17.1007,51.9539,2,86.6866,0.0,7881.39,27305957.1,1253,synthetic
7fbda8bf,467.2594,400.276,134.16,143.59,121.33,63120,0.3093,28.69,7.164,20.845,0.8566,1.1835,True,1,0.0057,5422.732,functional,fine,False,high,speed,False,FDM,ABS,0.1371,51.2639,41.9053,3,21.766,8.7318,1042.13,4476373.6,884,synthetic
841ae796,2.1499,19.28,15.6,17.21,20.34,4313,0.3322,30.0,2.837,4.861,8.9678,1.3038,True,1,0.2442,102.4372,prototype,standard,False,high,cost,False,SLA,Resin-Standard,0.086,100.0,0.0,0,0.0,18.8278,2.36,3917.6,236,synthetic
b2ee2148,36.2854,61.7621,48.41,31.17,45.73,7740,0.4093,30.57,5.593,12.046,1.7021,1.5531,True,1,0.2758,234.1561,prototype,standard,True,high,quality,True,FDM,TPU,0.1984,75.9901,28.7858,5,81.3002,19.2022,113.38,708955.4,230,synthetic
0f127686,8.4986,26.4259,29.23,42.29,45.0,5486,0.3991,33.84,1.735,2.332,3.1094,1.5395,False,1,0.2672,149.9811,prototype,standard,False,medium,quality,False,FDM,PETG,0.1288,16.8945,59.042,2,55.3746,17.7608,9.1,27751.6,349,synthetic
8e046cd1,0.5868,6.3509,8.75,14.26,12.47,2483,0.0282,2.32,1.847,5.558,10.8235,1.6297,True,1,0.1514,25.3811,decorative,fine,False,high,quality,False,SLA,Resin-Standard,0.0565,100.0,0.0,0,0.0,0.0,0.65,3003.0,220,synthetic
ed97be85,515.0277,817.5508,111.11,95.2,109.69,85299,0.3321,30.15,11.515,27.961,1.5874,1.1671,False,1,0.035,1051.7684,prototype,standard,False,low,quality,True,FDM,PLA,0.1411,19.9141,62.9046,4,97.4936,12.2462,2923.61,8365832.5,777,synthetic
f6a56d3c,173.1982,290.3404,60.42,73.01,98.91,124900,0.0027,0.21,14.182,24.577,1.6763,1.637,True,1,0.1236,1600.1479,functional,standard,False,high,quality,False,FDM,ABS,0.1336,55.4834,60.8675,4,2.373,0.0,812.07,2401489.8,740,synthetic
dc760e02,174.6371,354.3132,134.76,84.72,101.29,122894,0.1408,13.41,18.201,71.177,2.0289,1.5907,True,1,0.1722,1132.4025,prototype,fine,False,low,cost,False,FDM,PLA,0.1165,23.072,43.265,3,102.5964,4.8657,3162.12,13155720.4,869,synthetic
c7ee1ebf,194.0926,177.5055,85.79,90.68,164.89,24830,0.4185,32.41,14.365,29.118,0.9145,1.922,True,1,0.0727,1105.0525,prototype,standard,True,high,speed,False,FDM,TPU,0.227,17.4178,34.9401,1,81.9717,17.6702,654.04,3369377.4,726,synthetic
09cae84c,1.2269,13.7755,12.3,14.54,12.55,2914,0.2887,25.31,1.183,2.784,11.228,1.1821,True,3,0.3225,60.0828,prototype,standard,False,high,cost,False,SLA,Resin-Standard,0.0911,100.0,0.0,0,0.0,11.4701,1.35,2344.1,137,synthetic
452b6ffd,351.2508,588.394,106.66,72.6,82.91,177448,0.6206,45.9,12.159,37.876,1.6751,1.4691,True,2,0.0815,2969.4526,prototype,standard,True,medium,quality,False,FDM,TPU,0.1794,18.2496,39.0976,2,53.2259,11.1362,2750.9,12664774.6,462,synthetic
38cdb6e3,317.3904,353.6872,73.62,77.53,129.17,168166,0.7056,68.36,16.581,48.02,1.1144,1.7546,True,4,0.2547,1719.4282,functional,rough,False,high,cost,False,FDM,ABS,0.323,65.7896,80.0675,3,11.6183,20.8037,1918.36,4312661.7,399,synthetic
426c1c3d,1.0854,12.0138,11.15,13.28,22.29,5742,0.6129,47.31,3.0,4.902,11.0685,1.9991,True,1,0.1777,25.1139,decorative,fine,False,high,speed,False,SLA,Resin-Standard,0.0636,100.0,0.0,0,0.0,16.9526,1.19,5026.0,350,synthetic
30759c8f,121.0978,202.5198,64.99,68.64,95.95,25365,0.6061,51.77,6.926,9.767,1.6724,1.4764,True,1,0.1703,727.6252,prototype,fine,False,medium,quality,False,FDM,PETG,0.1135,21.1491,43.78,2,78.6582,11.2154,273.98,1126441.7,845,synthetic
cd4c5930,9.8596,52.7643,33.67,32.98,35.63,21034,0.0871,7.79,0.521,1.035,5.3516,1.0804,True,2,0.0688,244.7846,prototype,standard,False,high,speed,False,SLA,Resin-Standard,0.1186,100.0,0.0,0,0.0,7.1588,10.85,5958.0,300,synthetic
d13dd645,0.5922,6.4643,15.7,18.28,18.76,1261,0.3907,35.42,0.856,2.218,10.9159,1.1949,True,1,0.0583,24.1662,functional,fine,False,medium,speed,True,SLA,Resin-Engineering,0.072,100.0,0.0,0,0.0,12.3185,0.68,3952.0,260,synthetic
18e361b0,53.2897,58.2288,71.15,61.65,40.12,4862,0.4578,39.87,2.687,4.532,1.0927,1.7734,True,1,0.0867,268.7416,functional,standard,False,medium,quality,False,FDM,PETG,0.2068,41.6001,67.1639,3,76.9691,17.0281,53.22,142636.2,194,synthetic
d1517960,796.5079,859.3804,112.78,108.97,166.67,355188,0.3628,32.87,4.004,9.464,1.0789,1.5295,True,1,0.0503,2361.2372,prototype,standard,False,medium,quality,False,FDM,PETG,0.1573,17.0164,53.6603,3,61.6367,5.5637,1153.41,3869024.8,1059,synthetic
d690ad0a,90.1704,193.9761,71.71,72.57,68.83,51915,0.0343,2.51,7.016,16.687,2.1512,1.0543,True,1,0.3396,1329.187,functional,standard,True,high,quality,False,FDM,TPU,0.216,66.8592,28.5728,3,54.1331,0.0,442.73,2789037.7,318,synthetic
f2892d6c,304.5814,189.493,81.37,71.23,110.43,41030,0.7548,73.76,12.178,29.533,0.6221,1.5503,True,1,0.2412,1944.2813,decorative,fine,False,medium,cost,True,FDM,PETG,0.1483,21.0496,33.9996,4,55.8377,10.9908,767.73,4064481.1,744,synthetic
4d3438c6,1003.9142,998.9488,105.28,103.72,236.45,430560,0.5346,49.52,8.835,31.445,0.9951,2.2797,True,1,0.0032,4158.3725,decorative,standard,False,high,quality,False,FDM,PLA,0.1746,14.0212,53.3866,2,103.6295,13.7949,4017.26,13544730.0,1354,synthetic
7c724c3f,136.2424,142.9586,112.06,120.45,97.0,17366,0.0994,9.47,7.941,11.202,1.0493,1.2418,True,1,0.1231,4998.0017,prototype,rough,False,high,cost,False,FDM,PLA,0.2618,17.4875,77.742,3,92.0148,4.1436,219.26,507656.4,370,synthetic
82018e29,1274.8849,803.8071,234.94,160.5,224.57,255576,0.4507,42.89,19.44,53.626,0.6305,1.4638,True,1,0.0537,6911.0292,decorative,fine,False,high,quality,False,FDM,PLA,0.1166,12.9578,40.5569,2,100.7846,11.7506,5488.41,24358693.1,1925,synthetic
5df37de2,2.1844,9.1211,20.5,21.21,9.46,3790,0.2658,20.11,2.598,9.537,4.1756,2.2421,True,2,0.1304,86.8904,functional,standard,False,high,cost,False,FDM,ABS,0.2232,67.8346,62.0846,4,2.1031,9.4205,10.13,29356.5,42,synthetic
9823e079,3.8959,28.6329,29.65,25.89,30.83,9708,0.5009,40.49,1.989,4.361,7.3494,1.1908,False,1,0.1164,46.2178,decorative,rough,False,medium,quality,False,FDM,PLA,0.2258,10.8546,80.101,2,103.1781,21.5056,15.85,35619.1,136,synthetic
08609396,13.5499,63.8464,25.19,42.25,32.19,9106,0.6507,62.62,6.941,16.949,4.7119,1.6773,True,1,0.193,315.9194,prototype,standard,False,medium,quality,True,FDM,PETG,0.1772,23.1891,62.6094,4,54.678,17.4058,140.22,403140.0,181,synthetic
1b255734,56.7139,206.8859,50.33,50.24,101.19,10981,0.6525,63.92,5.7,13.172,3.6479,2.0141,True,1,0.0423,200.8495,prototype,standard,False,high,speed,False,FDM,PETG,0.1989,23.9645,59.2227,3,72.8257,19.5294,358.17,1088614.2,508,synthetic
37d270ea,2.1267,19.1974,20.44,19.19,14.72,1720,0.241,20.08,1.806,3.138,9.0269,1.3886,False,4,0.2166,133.0762,prototype,fine,False,medium,quality,False,SLA,Resin-Standard,0.048,100.0,0.0,0,0.0,12.046,2.34,3916.8,306,synthetic
6bb06081,34.682,89.0856,34.37,43.62,52.87,21418,0.0261,2.12,6.953,23.449,2.5686,1.5383,True,1,0.1814,568.0228,functional,rough,False,medium,cost,False,FDM,PETG,0.3655,32.6812,72.966,3,57.1402,0.0,275.38,679324.1,144,synthetic
